,user_id,book_id,is_read,rating,is_reviewed
1574378,276914,159296,0,0,0
1575038,442559,1368,1,1,1
1575991,872663,14067,0,0,0
1576572,145421,1368,1,3,1
1576682,327590,1161357,1,5,1
1576905,220065,1368,0,0,0
1576978,245850,1368,0,0,0
1577350,53969,42527,0,0,0
1577694,227750,423,1,3,0
1577862,409525,17125,0,0,0
1578785,256388,100286,0,0,0
1578836,371333,50621,1,4,0
1578865,329826,6600,0,0,0
1579720,264794,168018,1,5,0
1579743,558167,65832,0,0,0
1581872,375175,237213,0,0,0
1582181,337279,34732,1,5,0
1582369,172263,14067,0,0,0
1582507,325690,493659,1,5,0
1582609,223728,22208,1,4,0
1582739,330615,291961,0,0,0
1582941,10677,18600,0,0,0
1583034,197579,1368,0,0,0
1583719,637364,1368,0,0,0
1584088,423256,70603,0,0,0
1584403,318513,83000,0,0,0
1584495,439023,18600,0,0,0
1584527,382102,64582,0,0,0
1584620,165105,36258,0,0,0
1584639,561612,70603,1,0,0
1584896,339532,34543,0,0,0
1585341,63291,1368,1,5,0
1585375,44460,14812,1,4,1
1585526,580475,1368,1,4,0
1585769,320615,19534,1,3,1
1585973,116719,18805,1,5,0
1586934,412577,137153,0,0,0
1587570,339446,14063,0,0,0
1588069,366737,17720,1,4,0
1588215,400355,1508,1,3,0
1588257,214231,51600,0,0,0
1588269,169773,36258,0,0,0
1590153,410090,1508,1,0,0
1590257,124632,16204,1,5,0
1591212,78137,51104,0,0,0
1591239,151832,1508,0,0,0
1591343,452726,1368,0,0,0
1591868,340052,168018,0,0,0
1592580,209817,1368,1,4,0
1593461,162549,17125,1,2,0
1594263,283459,1508,0,0,0
1595188,104133,1093268,0,0,0
1595996,88245,1368,0,0,0
1596637,175835,28669,0,0,0
1596728,78985,14067,0,0,0
1596746,41499,1368,0,0,0
1596844,146913,1508,1,5,0
1596913,414147,1506479,1,0,0
1597345,26757,22465,1,4,0
1598867,65354,24711,1,5,0
1599104,19477,36258,0,0,0
1599120,552046,1368,1,0,0
1599126,10581,1508,0,0,0
1599934,301407,14067,1,0,0
1600049,514063,105077,0,0,0
1600236,60541,1368,0,0,0
1600610,166789,1368,1,5,0
1601826,239273,51600,0,0,0
1602043,406566,175242,1,5,0
1603158,396217,14067,1,4,0
1603220,123703,1368,1,5,0
1603233,268728,20059,0,0,0
1604775,157973,39798,0,0,0
1605072,194384,47766,0,0,0
1605108,237265,102241,0,0,0
1605198,289288,1368,1,5,0
1605241,97302,1368,0,0,0
1605484,147341,1368,0,0,0
1605644,124173,51600,1,3,0
1607192,43688,14067,0,0,0
1608236,157110,423,1,4,0
1609102,424605,47766,1,4,0
1609244,327588,307631,0,0,0
1610582,134491,50621,1,0,0
1612284,91339,19054,0,0,0
1612504,261329,1367,1,3,0
1612557,177004,14067,0,0,0
1612905,409171,507456,0,0,0
1612930,272948,1368,1,4,0
1615012,359121,39798,0,0,0
1616381,282700,19054,0,0,0
1616734,157073,423,1,5,0
1616804,272273,16204,0,0,0
1616956,209914,1368,1,5,0
1617155,200382,27342,1,3,0
1617346,225363,36258,1,4,0
1617584,79498,444490,0,0,0
1619715,306712,23055,1,4,0
1619919,248144,204015,1,4,1
1620100,281975,158385,0,0,0
1620315,185107,17125,1,3,0
1620475,19418,19534,1,5,0
1620648,179733,17720,0,0,0
1620920,440349,18805,1,0,0
1621957,111986,1368,0,0,0
1622023,178224,17720,1,4,0
1622121,99552,423,1,3,0
1622194,133515,1368,1,5,0
1622415,169096,16204,0,0,0
1623130,99973,381307,1,5,1
1623353,53285,5894,0,0,0
1623982,146427,163890,0,0,0
1624017,26026,1368,1,4,0
1624678,12775,65838,1,4,0
1624703,217173,1368,0,0,0
1624875,100462,112116,1,2,0
1624978,338106,108014,0,0,0
1625052,233819,19534,1,5,0
1625764,302462,212326,0,0,0
1625918,187226,423,0,0,0
1625960,167120,1368,0,0,0
1626102,339532,105716,0,0,0
1627477,656649,100286,1,5,0
1627570,233708,18805,0,0,0
1628498,21533,18805,0,0,0
1628928,283931,39307,1,4,0
1629487,76344,47620,1,4,0
1629559,234383,1368,0,0,0
1630021,217999,1368,0,0,0
1631629,3220,216987,0,0,0
1632026,71027,755065,0,0,0
1632267,350266,59854,0,0,0
1632379,425224,1508,1,5,0
1633051,23584,4364,0,0,0
1633539,162740,11219,0,0,0
1633702,286885,64582,0,0,0
1634088,760758,14067,0,0,0
1634329,191612,162186,0,0,0
1634335,286338,14812,1,4,0
1634511,200309,423,0,0,0
1635096,123167,11219,0,0,0
1635603,73769,1368,0,0,0
1636688,82499,14812,1,5,0
1636880,69878,19534,1,3,0
1637123,227577,18805,0,0,0
1637337,247607,75648,1,0,0
1637748,84526,1368,1,0,0
1638400,18794,6600,1,3,0
1638545,20244,1508,0,0,0
1638637,301865,36258,1,5,1
1638777,72395,404020,0,0,0
1639087,485001,36258,0,0,0
1639865,345364,6600,0,0,0
1640123,269803,19534,1,4,0
1640163,495443,21293,0,0,0
1641602,213284,71457,1,3,0
1642004,357808,37264,0,0,0
1642096,415764,14063,1,4,0
1643472,376135,100287,0,0,0
1643837,648699,17720,1,5,1
1644227,107759,388786,1,5,0
1644358,197704,24711,0,0,0
1644607,251843,1368,1,5,1
1645491,73077,95670,1,4,0
1646510,102599,147842,1,4,0
1646564,122465,18600,1,4,0
1646897,159989,694516,1,4,1
1647698,434362,1368,0,0,0
1647726,47848,14067,0,0,0
1647854,110812,50621,1,1,1
1648223,199769,1368,0,0,0
1649517,254371,346421,1,5,0
1649578,27676,423,0,0,0
1650124,275652,354751,0,0,0
1651034,159928,175242,1,0,0
1652166,375487,1508,0,0,0
1653412,67466,18805,1,5,0
1653629,3283,1368,0,0,0
1653776,436232,1368,1,5,0
1653987,133668,1368,1,5,0
1655525,336060,36258,1,5,1
1655716,368180,18805,0,0,0
1656302,340133,3563,1,5,0
1656307,439789,100284,1,4,0
1656844,405855,36253,1,4,0
1656967,3294,307631,1,3,0
1657165,197537,14812,1,3,0
1657498,54748,538123,0,0,0
1657984,38198,137153,0,0,0
1658618,284166,1368,0,0,0
1659430,191354,124551,0,0,0
1659451,51411,1368,0,0,0
1660342,134438,1368,1,4,0
1660482,431111,390229,1,5,1
1660940,335817,423,1,1,0
1660968,133824,423,0,0,0
1661084,18981,1368,1,5,1
1661127,199120,96553,1,4,0
1661625,158543,18805,0,0,0
1662020,193618,59854,0,0,0
1662048,676338,29395,1,5,0
1662080,275868,1368,1,4,0
1662632,123719,14812,1,2,1
1663391,863798,423,0,0,0
1663699,348006,1368,0,0,0
1663724,436475,493574,1,4,0
1663749,278242,19534,0,0,0
1663798,264529,1368,0,0,0
1664330,348018,977591,0,0,0
1664784,17054,406581,1,5,1
1664932,333015,19534,1,3,0
1665022,166783,1367,0,0,0
1665390,51244,1508,0,0,0
1666822,406486,59854,0,0,0
1666908,97546,1508,0,0,0
1667358,13291,14063,0,0,0
1668307,178217,70603,1,2,0
1668351,278600,19534,1,5,1
1668546,75885,22469,1,5,0
1669028,92068,1368,1,5,0
1670077,88109,95670,0,0,0
1670543,393321,14812,0,0,0
1670763,51890,1508,0,0,0
1671254,426149,14067,1,4,0
1671366,165396,51600,1,4,0
1671423,97764,1368,0,0,0
1671690,286795,16204,0,0,0
1672237,63770,47620,1,5,0
1672641,30718,144204,1,3,0
1672811,25650,36475,0,0,0
1673189,145057,1368,0,0,0
1673516,408284,68512,1,5,1
1674675,303988,14063,1,4,0
1675037,371010,8509,1,4,1
1675127,291606,17720,1,3,1
1675589,221056,18805,1,3,0
1675779,482622,14067,0,0,0
1675963,311087,1368,1,5,0
1676313,226426,1368,0,0,0
1676351,693994,14067,0,0,0
1677002,783654,592258,1,5,0
1677089,321002,14812,0,0,0
1677153,249592,48002,0,0,0
1679217,289276,29399,1,4,0
1679253,135479,150749,0,0,0
1679418,205986,1368,1,4,0
1679948,224808,51607,1,3,1
1680502,148432,11219,0,0,0
1680506,47062,17125,0,0,0
1680793,145670,1621920,1,5,1
1680901,389333,34540,1,3,1
1681563,130166,423,0,0,0
1682333,22151,210784,0,0,0
1682570,421260,19534,0,0,0
1682818,145959,14812,1,2,0
1684788,428344,647156,0,0,0
1685137,790047,660580,1,4,0
1685300,94933,14063,0,0,0
1685521,344772,1508,1,4,0
1685709,267505,1368,0,0,0
1686920,393205,1508,0,0,0
1687104,40791,59854,0,0,0
1687215,89180,1508,0,0,0
1687243,59480,1368,1,4,1
1688201,391456,1368,1,4,0
1689909,609363,423,0,0,0
1690370,320202,1368,0,0,0
1690582,766826,1368,1,4,0
1690873,357001,34540,0,0,0
1691507,3366,329150,0,0,0
1692196,112350,1368,0,0,0
1692639,3370,202693,1,3,0
1692701,74749,239643,1,4,0
1693968,272733,1367,0,0,0
1694172,260486,1368,1,5,1
1694652,269171,1368,0,0,0
1694977,218675,695040,0,0,0
1695655,344935,75644,1,3,1
1696133,172667,169070,1,0,0
1696184,27699,15719,1,5,0
1696372,303219,1368,0,0,0
1696579,89284,1368,0,0,0
1698180,427049,1508,1,5,0
1698428,343336,1368,1,2,0
1699290,288962,507456,1,5,0
1700211,180535,1508,1,3,0
1701614,409582,1368,1,5,0
1702935,287140,14063,1,5,0
1703392,123400,1368,0,0,0
1704872,165791,1368,1,5,0
1705728,278311,1508,0,0,0
1705855,219605,175244,0,0,0
1706386,276158,1508,0,0,0
1706734,286551,24530,1,3,0
1707035,532864,39307,0,0,0
1707863,415401,403648,0,0,0
1708426,369013,95670,1,4,0
1709392,745047,36253,1,4,0
1709497,326367,37264,0,0,0
1709576,320919,1368,1,5,1
1710532,41855,1368,1,0,0
1710962,232342,750454,0,0,0
1711078,359399,183708,0,0,0
1711182,3406,1368,0,0,0
1711647,703668,1368,0,0,0
1711715,252318,19534,1,4,0
1711870,363392,1368,0,0,0
1711938,203210,36258,0,0,0
1712031,254140,159296,1,4,0
1712058,158224,171723,0,0,0
1712279,546918,17720,1,4,0
1712422,78318,43451,1,3,0
1712548,60238,19534,0,0,0
1712749,319683,58028,0,0,0
1713742,185985,37264,0,0,0
1713928,24458,1368,0,0,0
1714182,34610,44546,1,3,1
1714188,347019,1368,0,0,0
1714244,371842,58024,1,4,0
1714723,449116,14067,0,0,0
1715015,543296,39307,1,4,0
1715687,309417,36258,1,5,0
1715737,68758,18805,0,0,0
1716073,440573,1368,1,5,0
1716183,116952,1508,1,5,0
1716985,249425,14812,1,5,0
1717238,3425,159296,0,0,0
1717456,92409,14812,0,0,0
1718076,362583,301200,0,0,0
1718932,71625,1368,0,0,0
1719117,395676,423,1,4,0
1719194,101716,70378,0,0,0
1720660,402064,517487,0,0,0
1720901,219774,1368,1,3,1
1721000,225572,1368,1,3,0
1721344,239238,50621,0,0,0
1721457,103400,1368,1,5,0
1721855,3432,38424,0,0,0
1722146,787564,39307,1,2,0
1722770,84187,19534,0,0,0
1722951,318958,1049606,1,3,0
1723354,452372,1367,1,3,0
1723449,307444,1368,1,5,1
1725372,464835,1368,1,5,0
1725386,3448,39307,0,0,0
1725514,119176,19534,0,0,0
1725674,65835,14063,0,0,0
1726004,421090,23713,0,0,0
1726936,135557,1508,0,0,0
1726946,215826,14063,1,3,0
1727050,266926,423,1,4,0
1727258,123840,423,1,3,0
1727770,73772,1627855,1,0,1
1728614,763099,14067,1,4,0
1728949,384762,1368,0,0,0
1729057,663508,14067,0,0,0
1729565,81258,17720,0,0,0
1729628,201787,14067,0,0,0
1729681,485592,1368,1,5,0
1729716,146102,1508,1,4,0
1730362,370626,51104,0,0,0
1730814,72824,14067,0,0,0
1731052,232459,1368,0,0,0
1731426,218146,75644,1,4,0
1732424,525851,14067,1,4,0
1732557,569028,175242,1,4,0
1732790,227191,1368,0,0,0
1733048,210151,18600,1,4,0
1733135,68833,1508,1,4,0
1733287,66760,1508,1,0,0
1733829,589928,1368,1,4,0
1734767,276104,423,1,5,0
1734944,134981,1508,0,0,0
1736536,446031,29395,1,5,0
1736636,188381,286123,0,0,0
1737955,455406,47620,0,0,0
1738956,127380,19534,1,4,0
1739111,104073,1508,1,4,1
1739578,131220,16204,1,0,0
1741441,395967,14067,1,4,0
1742175,289574,39307,1,4,0
1742226,278862,363391,1,5,0
1742421,633459,1368,0,0,0
1742455,111150,1368,0,0,0
1744484,236451,647156,0,0,0
1745186,3495,59854,1,4,0
1745487,204402,1368,0,0,0
1746013,406365,332270,1,3,0
1746695,197598,38116,1,5,1
1748200,433682,19054,0,0,0
1748316,705843,36258,0,0,0
1748652,342668,162186,1,4,0
1749232,15794,98246,1,4,0
1749432,415248,19534,1,5,0
1749461,293205,79727,1,4,1
1749654,372489,1368,0,0,0
1750303,119873,18600,1,4,0
1750610,369511,51104,0,0,0
1751065,345873,4422,1,4,0
1751257,15214,1508,1,0,0
1751357,147466,15943,1,5,0
1753533,155964,62399,0,0,0
1753914,547739,14067,1,3,0
1754349,790008,1368,0,0,0
1756994,10412,18805,1,5,0
1757281,92976,18805,0,0,0
1757551,272482,1508,1,5,0
1758274,312831,1368,1,5,0
1758371,413662,62399,0,0,0
1758428,13988,36258,1,5,0
1758997,163051,18805,0,0,0
1759025,244487,21293,1,4,1
1759858,335302,1508,1,0,1
1759965,199563,1368,1,5,0
1760361,47665,54593,1,5,0
1761339,291531,36258,0,0,0
1761909,421164,113671,1,4,0
1762023,768135,14063,0,0,0
1762200,236925,1368,1,5,0
1762662,849017,423,1,4,0
1763054,358947,1508,1,4,1
1763088,257022,1508,0,0,0
1763174,143900,4364,0,0,0
1763868,431008,623490,0,0,0
1763916,130480,50621,1,0,0
1766471,332604,36258,0,0,0
1768329,230652,1368,1,0,0
1768334,310781,19534,1,3,0
1768338,843857,36258,0,0,0
1768791,389741,1368,1,5,1
1768915,300338,59854,1,4,0
1769407,126926,16204,0,0,0
1769770,29052,1368,0,0,0
1769853,132402,14063,1,5,0
1771226,82740,1508,1,3,1
1771300,389057,14812,0,0,0
1771427,190205,23055,1,3,0
1771439,307967,1368,0,0,0
1771521,3562,62399,1,3,0
1771787,188626,50621,1,3,1
1772119,85123,14067,1,3,0
1772135,407556,423,1,3,0
1772381,195725,14812,1,5,0
1774340,328612,1508,0,0,0
1774342,154794,22460,0,0,0
1774479,812371,106175,0,0,0
1775125,67540,210784,1,4,0
1776092,731739,1368,1,5,0
1776192,194445,14067,1,5,0
1776276,142278,14067,1,0,0
1776615,86869,423,1,5,1
1776699,126962,36258,0,0,0
1776751,87960,157824,0,0,0
1777424,485204,1368,0,0,0
1779608,337909,36253,1,5,0
1779616,325803,161513,0,0,0
1780264,10539,23012,1,5,0
1780653,355988,1508,1,4,1
1781621,154311,1368,1,4,0
1781666,110619,8509,0,0,0
1782384,841225,1368,1,5,0
1782830,718494,1368,0,0,0
1782971,458249,60751,1,5,0
1783449,441190,423,1,4,0
1783993,400989,18600,0,0,0
1784040,481205,1368,1,4,0
1784419,267053,14812,1,5,0
1784952,343747,39307,1,3,0
1785571,142723,249508,0,0,0
1785819,221786,14067,0,0,0
1786005,152610,100287,1,4,0
1786781,296467,423,0,0,0
1787271,298911,1368,1,5,0
1788267,231275,18600,0,0,0
1788285,440137,38116,0,0,0
1790080,369140,1368,0,0,0
1790132,308747,36258,1,4,0
1790596,863818,14067,0,0,0
1790745,124177,16204,1,5,0
1791074,83806,14812,1,5,0
1792057,291677,1368,0,0,0
1792155,311122,16204,0,0,0
1792492,79864,50621,0,0,0
1792607,327201,14063,1,4,0
1792677,302593,1368,0,0,0
1793569,64392,1508,1,5,0
1794660,89651,14067,1,5,0
1795865,3615,220926,0,0,0
1796669,304623,19534,1,4,0
1796919,48711,18600,0,0,0
1797045,212522,1368,0,0,0
1797064,187787,17125,0,0,0
1797402,56934,14812,1,4,0
1797455,194410,17720,1,4,0
1797483,673382,1368,1,4,0
1798974,310366,1076045,1,3,0
1799168,163414,65836,1,5,0
1799574,15925,733346,1,5,1
1799580,311458,423,1,0,0
1800286,381860,1508,0,0,0
1800764,115277,632886,1,4,1
1801062,387698,15719,1,2,0
1801258,290332,22307,0,0,0
1801440,18684,19534,1,4,0
1802019,99479,113671,1,1,0
1803047,223970,1368,1,0,0
1804423,120864,68512,0,0,0
1804452,368035,19534,1,0,0
1804589,101367,57526,0,0,0
1806363,83314,20059,0,0,0
1807622,117341,18805,0,0,0
1807999,276042,19534,1,4,0
1808212,280461,212326,1,4,0
1808726,238229,100059,0,0,0
1808732,114745,14812,1,3,0
1809018,315038,172682,0,0,0
1810164,249763,1368,0,0,0
1811019,340905,858064,0,0,0
1811329,155657,36258,0,0,0
1811567,255396,1368,0,0,0
1811713,67383,14063,1,4,0
1812283,684242,14067,1,0,0
1812406,109734,1508,0,0,0
1813700,54272,39307,1,4,0
1814113,57532,24530,0,0,0
1814124,138892,39795,0,0,0
1814333,396514,48002,0,0,0
1814699,384651,51104,0,0,0
1814977,331460,183708,0,0,0
1815355,408600,14812,1,5,0
1815450,447381,22460,1,5,0
1815596,226083,423,1,3,0
1816578,3656,24711,0,0,0
1817219,208530,51104,0,0,0
1818031,434886,1368,0,0,0
1818104,117331,18600,0,0,0
1818156,350877,16204,0,0,0
1818335,119366,150987,0,0,0
1818581,306288,1508,0,0,0
1818976,356291,18805,0,0,0
1819107,224852,1368,0,0,0
1820520,321799,14067,0,0,0
1820835,189940,58930,0,0,0
1821494,355488,1368,0,0,0
1822022,583787,1368,0,0,0
1822254,384077,19534,1,5,0
1822745,653509,1508,0,0,0
1823180,69063,423,1,5,0
1823895,15797,19534,0,0,0
1824456,259254,22465,0,0,0
1824725,117843,137153,0,0,0
1824895,74024,22460,1,3,0
1825318,229481,14067,1,5,0
1825463,301910,1508,1,0,0
1825705,395855,1368,0,0,0
1826046,364342,1368,0,0,0
1826100,49185,124551,1,5,0
1826609,12868,14067,1,3,0
1826968,311172,50621,0,0,0
1827768,19745,14067,0,0,0
1828425,406012,14067,0,0,0
1828633,269940,100284,1,3,1
1829401,481798,14067,0,0,0
1829407,295315,423,1,3,0
1830178,257153,1367,1,2,0
1831173,292014,19534,0,0,0
1831858,175308,537055,0,0,0
1832324,22072,14063,1,3,0
1832365,239997,1508,0,0,0
1834635,61704,423,1,3,0
1835265,110487,47620,1,4,1
1835442,409828,423,1,5,1
1835612,293702,14812,1,5,0
1836028,13989,14812,1,4,0
1836494,438983,102241,0,0,0
1836641,289802,1368,0,0,0
1836779,346202,14812,1,3,0
1836830,242457,14812,0,0,0
1836868,426118,810611,1,4,0
1836879,555217,423,1,4,0
1837046,739707,1368,1,4,0
1837169,386880,440674,0,0,0
1838674,266744,23012,0,0,0
1838945,289563,19534,1,4,0
1840196,158744,291884,1,4,0
1840266,279397,1508,1,5,1
1840356,428262,1368,1,5,1
1840365,128820,1368,0,0,0
1841258,547230,1368,0,0,0
1841468,85622,1368,0,0,0
1841603,693751,1368,0,0,0
1841840,313926,14812,1,4,0
1842010,749325,21293,1,3,0
1843220,202398,58028,1,3,0
1843288,289241,19534,0,0,0
1843344,85037,171724,1,5,0
1844273,71033,105716,0,0,0
1844719,236273,18805,0,0,0
1844766,15334,19534,1,3,1
1844799,77695,75644,0,0,0
1847698,43003,1368,1,4,0
1847841,321614,162186,1,4,0
1849791,460354,1368,1,5,1
1849894,124550,14812,0,0,0
1850425,73479,23055,0,0,0
1851362,236266,22462,1,3,0
1852366,285571,36258,0,0,0
1852387,185870,423,1,3,0
1853790,297663,1508,1,5,0
1853867,385220,264037,0,0,0
1853959,354217,39307,1,3,0
1854196,140786,452195,0,0,0
1854610,236842,51104,1,0,0
1854716,359669,64482,1,4,0
1855334,112571,79727,0,0,0
1855623,173221,423,1,5,0
1856062,3730,346383,0,0,0
1856451,220392,1508,1,3,0
1857748,301471,177322,1,3,0
1858126,106479,14812,1,5,0
1858475,86101,79589,0,0,0
1859714,21346,14067,1,4,0
1860096,250085,37264,1,0,0
1860943,176520,399062,0,0,0
1861044,341472,96553,0,0,0
1862234,125258,1508,1,4,0
1862287,220643,189173,1,2,1
1862638,437491,51104,0,0,0
1863120,295274,19054,0,0,0
1863498,232571,51600,0,0,0
1863723,141119,137928,0,0,0
1864666,287528,429975,1,4,1
1865034,651734,18805,1,5,0
1865868,577180,423,1,3,0
1866471,123283,18805,0,0,0
1866756,215504,783973,0,0,0
1866812,3732,439939,0,0,0
1867019,402218,71457,1,5,0
1868489,412802,14063,0,0,0
1868624,30518,14063,0,0,0
1869366,274985,18805,1,5,0
1869528,347951,1508,0,0,0
1869595,136946,39795,0,0,0
1869909,227377,22462,1,3,0
1870461,410615,1508,1,5,0
1872490,334702,36258,0,0,0
1873095,22649,159296,1,4,0
1873119,186296,1368,0,0,0
1873191,357450,1368,1,5,0
1873353,60627,37264,0,0,0
1874234,437007,22460,0,0,0
1874317,85023,15943,1,0,0
1874371,380726,1508,0,0,0
1874915,392522,212326,1,5,0
1875186,144766,1368,1,4,0
1875941,59806,51104,0,0,0
1876002,383049,16204,1,0,0
1876416,299742,105077,1,5,0
1876948,384660,14067,1,5,0
1876965,76657,1368,0,0,0
1877670,764340,14067,0,0,0
1877960,246130,423,0,0,0
1878160,318710,1368,0,0,0
1878294,802482,16204,0,0,0
1881546,389217,1368,0,0,0
1881660,3778,17720,1,4,0
1881737,101936,1368,0,0,0
1881899,252294,39798,0,0,0
1881925,87835,423,1,0,0
1882287,329946,1508,1,5,0
1882436,417157,559111,0,0,0
1882507,74980,22460,1,5,0
1882517,405796,1368,1,3,0
1882876,274280,16204,1,5,0
1883181,317739,38116,0,0,0
1883754,362301,159296,0,0,0
1884141,323673,96553,0,0,0
1884323,474026,14067,1,4,0
1884528,212524,1508,1,4,0
1885282,165702,22465,1,5,0
1885553,312211,1368,0,0,0
1886201,289639,50621,1,5,0
1886517,137232,1508,1,4,1
1886880,440678,14812,0,0,0
1886948,351240,630257,0,0,0
1887369,30743,16204,0,0,0
1888290,299608,1508,1,1,1
1888530,232062,1368,0,0,0
1888553,252214,325451,1,3,0
1889170,52046,423,1,4,0
1889270,124617,113671,1,2,0
1889435,387185,423,1,4,0
1889544,295945,423,1,4,0
1890607,32978,75573,0,0,0
1891257,764495,17125,1,3,0
1891581,429478,17720,1,3,0
1892229,441211,14067,0,0,0
1892422,120804,10530,0,0,0
1892840,70562,1368,1,5,1
1894396,3801,1368,0,0,0
1894528,344895,1368,0,0,0
1894626,356600,51923,0,0,0
1895488,80100,14067,1,4,0
1895838,339847,117709,0,0,0
1895900,146675,423,1,4,0
1895947,66284,19534,1,0,0
1896162,258363,15719,0,0,0
1896265,209314,23012,0,0,0
1896358,268325,423,0,0,0
1897070,408016,51104,0,0,0
1897525,253131,1368,0,0,0
1897708,244603,1368,0,0,0
1898402,36991,1368,1,5,0
1898811,627201,17720,1,3,0
1899008,20502,58028,0,0,0
1899282,230541,70603,1,4,0
1899303,250501,36258,0,0,0
1899321,28172,6600,0,0,0
1900818,359526,1368,0,0,0
1900956,210403,1368,1,3,0
1901411,61550,387122,1,5,1
1901638,439755,18600,0,0,0
1901660,203025,136981,1,5,0
1901689,234505,19054,0,0,0
1901807,18545,47620,0,0,0
1903409,196327,404020,0,0,0
1903748,85352,113671,1,3,0
1904351,609522,1368,1,5,0
1904559,155090,14812,0,0,0
1904745,23966,17125,0,0,0
1904806,48776,17720,1,3,0
1905075,148327,423,1,5,0
1905300,38656,39798,0,0,0
1905356,101509,16204,1,4,0
1905530,61898,797939,1,3,0
1905750,747834,1368,0,0,0
1905833,191410,50621,0,0,0
1906769,477186,1770520,0,0,0
1908032,409570,19534,1,4,0
1908170,85756,14063,0,0,0
1908185,311920,19534,1,4,0
1908738,323365,1508,0,0,0
1909626,298645,1368,1,5,0
1909794,748011,14067,1,5,0
1911108,119089,1508,0,0,0
1911641,256534,423,1,4,0
1912383,398545,1508,1,5,0
1914463,156209,1959707,1,5,1
1914897,436650,971692,1,5,0
1915600,430739,440674,0,0,0
1915949,275631,39795,0,0,0
1915956,32748,3075,1,5,0
1915972,108992,12067,0,0,0
1918068,248600,14067,1,5,0
1918662,268547,1508,1,2,0
1919769,369846,14063,0,0,0
1920944,26360,423,1,3,0
1921137,422196,423,1,3,0
1921433,60302,1368,1,0,0
1921750,134492,160425,0,0,0
1922026,179035,1508,0,0,0
1922622,188044,423,0,0,0
1924299,438626,1368,0,0,0
1925716,255620,14067,1,4,0
1925917,101533,1368,0,0,0
1926608,202052,1368,0,0,0
1926877,79464,1368,1,4,0
1927308,205495,1368,1,5,1
1927894,167080,461626,1,0,0
1927995,195992,1403,0,0,0
1929319,13238,137928,0,0,0
1929801,80359,540435,0,0,0
1930000,242741,18805,1,4,0
1930062,158456,15943,0,0,0
1930486,709714,1368,1,5,1
1930659,339634,423,1,4,0
1930770,72524,14063,0,0,0
1930890,99085,20059,0,0,0
1931390,140567,51104,1,0,0
1932911,234708,290513,1,5,0
1933171,405144,5338,1,5,0
1933421,401523,17125,1,4,0
1933904,138188,264929,1,2,0
1934802,242678,64485,1,4,0
1935053,129243,14067,1,0,0
1935318,237047,6600,1,2,0
1935451,421373,36253,0,0,0
1936193,160241,34540,0,0,0
1936280,124990,34540,0,0,0
1936730,330797,112116,0,0,0
1938480,209419,1403,0,0,0
1938581,320257,14063,1,3,0
1938921,281073,18805,0,0,0
1939250,252516,24530,0,0,0
1939270,98000,34732,1,4,1
1939452,330508,36258,0,0,0
1939807,3899,19054,0,0,0
1939840,298750,1508,0,0,0
1939942,153769,96553,0,0,0
1940758,221779,107748,1,3,0
1941977,85713,36258,0,0,0
1942144,382840,86530,1,4,0
1942590,25375,181398,1,3,0
1942752,129427,14067,0,0,0
1943125,363666,1368,1,1,1
1943141,718084,1368,0,0,0
1943444,770090,1368,0,0,0
1943563,278313,37264,0,0,0
1943681,56018,212328,1,4,0
1943810,99530,113671,0,0,0
1943937,361123,24711,1,4,0
1943972,433916,14067,1,5,0
1944892,191251,423,1,5,0
1945352,37486,14812,0,0,0
1945446,457907,423,0,0,0
1945702,64436,19534,0,0,0
1946818,297943,29399,1,4,0
1946936,426862,39307,1,4,0
1947033,342239,23055,0,0,0
